"No.","Time","Source","Destination","Protocol","Length","Source Port","Message Identifier","Destination Port","Info"
"278176","2554.235486333","192.168.15.8","130.185.238.170","MQTT","87","37665","71","1883","Publish Message (id=71) [devices-1]"
"278177","2554.315192441","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"278179","2554.395307282","130.185.238.170","192.168.15.8","MQTT","70","1883","71","37665","Publish Ack (id=71)"
"278234","2557.949317751","192.168.15.8","130.185.238.170","MQTT","87","37665","72","1883","Publish Message (id=72) [devices-1]"
"278235","2558.027300754","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"278237","2558.107239522","130.185.238.170","192.168.15.8","MQTT","70","1883","72","37665","Publish Ack (id=72)"
"278273","2563.426647420","192.168.15.8","130.185.238.170","MQTT","87","37665","73","1883","Publish Message (id=73) [devices-1]"
"278278","2563.507398853","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"278280","2563.587305514","130.185.238.170","192.168.15.8","MQTT","70","1883","73","37665","Publish Ack (id=73)"
"278317","2567.746464674","192.168.15.8","130.185.238.170","MQTT","87","37665","74","1883","Publish Message (id=74) [devices-1]"
"278319","2567.827496821","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"278321","2567.907268025","130.185.238.170","192.168.15.8","MQTT","70","1883","74","37665","Publish Ack (id=74)"
"278362","2572.492197028","192.168.15.8","130.185.238.170","MQTT","87","37665","75","1883","Publish Message (id=75) [devices-1]"
"278363","2572.571595327","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"278365","2572.651386676","130.185.238.170","192.168.15.8","MQTT","70","1883","75","37665","Publish Ack (id=75)"
"278409","2577.897007512","192.168.15.8","130.185.238.170","MQTT","87","37665","76","1883","Publish Message (id=76) [devices-1]"
"278410","2577.975615180","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"278414","2578.055338172","130.185.238.170","192.168.15.8","MQTT","70","1883","76","37665","Publish Ack (id=76)"
"278443","2579.566690302","192.168.15.8","130.185.238.170","MQTT","87","37665","77","1883","Publish Message (id=77) [devices-1]"
"278444","2579.647623708","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"278446","2579.727509354","130.185.238.170","192.168.15.8","MQTT","70","1883","77","37665","Publish Ack (id=77)"
"280774","2585.055983654","192.168.15.8","130.185.238.170","MQTT","87","37665","78","1883","Publish Message (id=78) [devices-1]"
"280775","2585.136956567","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"280782","2585.214584197","130.185.238.170","192.168.15.8","MQTT","70","1883","78","37665","Publish Ack (id=78)"
"280915","2591.168943631","192.168.15.8","130.185.238.170","MQTT","87","37665","79","1883","Publish Message (id=79) [devices-1]"
"280919","2591.246953465","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"280921","2591.326721361","130.185.238.170","192.168.15.8","MQTT","70","1883","79","37665","Publish Ack (id=79)"
"283492","2595.356422159","192.168.15.8","130.185.238.170","MQTT","87","37665","80","1883","Publish Message (id=80) [devices-1]"
"283493","2595.439790450","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"283495","2595.517651305","130.185.238.170","192.168.15.8","MQTT","70","1883","80","37665","Publish Ack (id=80)"
"283543","2597.431407512","192.168.15.8","130.185.238.170","MQTT","87","37665","81","1883","Publish Message (id=81) [devices-1]"
"283544","2597.509859825","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"283546","2597.589681507","130.185.238.170","192.168.15.8","MQTT","70","1883","81","37665","Publish Ack (id=81)"
"283671","2602.408250773","192.168.15.8","130.185.238.170","MQTT","87","37665","82","1883","Publish Message (id=82) [devices-1]"
"283673","2602.489847283","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"283679","2602.569636393","130.185.238.170","192.168.15.8","MQTT","70","1883","82","37665","Publish Ack (id=82)"
"283978","2605.573955265","192.168.15.8","130.185.238.170","MQTT","68","37665","","1883","Ping Request"
"283985","2605.654072287","130.185.238.170","192.168.15.8","MQTT","68","1883","","37665","Ping Response"
"284007","2607.401990382","192.168.15.8","130.185.238.170","MQTT","87","37665","83","1883","Publish Message (id=83) [devices-1]"
"284008","2607.482138529","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"284010","2607.561873374","130.185.238.170","192.168.15.8","MQTT","70","1883","83","37665","Publish Ack (id=83)"
"286319","2610.055972085","192.168.15.8","130.185.238.170","MQTT","87","37665","84","1883","Publish Message (id=84) [devices-1]"
"286320","2610.133419096","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"286322","2610.213270392","130.185.238.170","192.168.15.8","MQTT","70","1883","84","37665","Publish Ack (id=84)"
"286441","2615.422797646","192.168.15.8","130.185.238.170","MQTT","87","37665","85","1883","Publish Message (id=85) [devices-1]"
"286442","2615.501741566","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"286444","2615.581482390","130.185.238.170","192.168.15.8","MQTT","70","1883","85","37665","Publish Ack (id=85)"
"286518","2619.583268406","192.168.15.8","130.185.238.170","MQTT","87","37665","86","1883","Publish Message (id=86) [devices-1]"
"286519","2619.661430556","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"286522","2619.741600480","130.185.238.170","192.168.15.8","MQTT","70","1883","86","37665","Publish Ack (id=86)"
"286577","2624.856484302","192.168.15.8","130.185.238.170","MQTT","87","37665","87","1883","Publish Message (id=87) [devices-1]"
"286578","2624.937773562","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"286580","2625.017621405","130.185.238.170","192.168.15.8","MQTT","70","1883","87","37665","Publish Ack (id=87)"
"286645","2628.354215399","192.168.15.8","130.185.238.170","MQTT","87","37665","88","1883","Publish Message (id=88) [devices-1]"
"286679","2628.433720947","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"286710","2628.513702975","130.185.238.170","192.168.15.8","MQTT","70","1883","88","37665","Publish Ack (id=88)"
"289319","2631.479044370","192.168.15.8","130.185.238.170","MQTT","87","37665","89","1883","Publish Message (id=89) [devices-1]"
"289320","2631.556949143","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"289327","2631.636490719","130.185.238.170","192.168.15.8","MQTT","70","1883","89","37665","Publish Ack (id=89)"
"289367","2634.788121891","192.168.15.8","130.185.238.170","MQTT","87","37665","90","1883","Publish Message (id=90) [devices-1]"
"289370","2634.868803839","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"289372","2634.948713839","130.185.238.170","192.168.15.8","MQTT","70","1883","90","37665","Publish Ack (id=90)"
"289418","2639.555604306","192.168.15.8","130.185.238.170","MQTT","87","37665","91","1883","Publish Message (id=91) [devices-1]"
"289419","2639.637012292","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"289421","2639.716618148","130.185.238.170","192.168.15.8","MQTT","70","1883","91","37665","Publish Ack (id=91)"
"289434","2641.909138985","192.168.15.8","130.185.238.170","MQTT","87","37665","92","1883","Publish Message (id=92) [devices-1]"
"289435","2641.989064083","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"289437","2642.068748779","130.185.238.170","192.168.15.8","MQTT","70","1883","92","37665","Publish Ack (id=92)"
"289519","2645.489049336","192.168.15.8","130.185.238.170","MQTT","87","37665","93","1883","Publish Message (id=93) [devices-1]"
"289522","2645.569010892","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"289524","2645.648686311","130.185.238.170","192.168.15.8","MQTT","70","1883","93","37665","Publish Ack (id=93)"
"291048","2649.448668450","192.168.15.8","130.185.238.170","MQTT","87","37665","94","1883","Publish Message (id=94) [devices-1]"
"291050","2649.529631632","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"291052","2649.609530017","130.185.238.170","192.168.15.8","MQTT","70","1883","94","37665","Publish Ack (id=94)"
"292468","2651.520977503","192.168.15.8","130.185.238.170","MQTT","87","37665","95","1883","Publish Message (id=95) [devices-1]"
"292474","2651.601125244","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"292476","2651.681083848","130.185.238.170","192.168.15.8","MQTT","70","1883","95","37665","Publish Ack (id=95)"
"292510","2653.814046113","192.168.15.8","130.185.238.170","MQTT","87","37665","96","1883","Publish Message (id=96) [devices-1]"
"292511","2653.893219246","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"292513","2653.973015797","130.185.238.170","192.168.15.8","MQTT","70","1883","96","37665","Publish Ack (id=96)"
"292546","2659.077020646","192.168.15.8","130.185.238.170","MQTT","87","37665","97","1883","Publish Message (id=97) [devices-1]"
"292547","2659.157402256","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"292549","2659.237212518","130.185.238.170","192.168.15.8","MQTT","70","1883","97","37665","Publish Ack (id=97)"
"292579","2664.922651039","192.168.15.8","130.185.238.170","MQTT","87","37665","98","1883","Publish Message (id=98) [devices-1]"
"292580","2665.001357315","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"292582","2665.081218749","130.185.238.170","192.168.15.8","MQTT","70","1883","98","37665","Publish Ack (id=98)"
"292614","2666.082331106","192.168.15.8","130.185.238.170","MQTT","68","37665","","1883","Ping Request"
"292764","2666.161287901","130.185.238.170","192.168.15.8","MQTT","68","1883","","37665","Ping Response"
"294265","2670.275549128","192.168.15.8","130.185.238.170","MQTT","87","37665","99","1883","Publish Message (id=99) [devices-1]"
"294266","2670.355694876","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"294268","2670.435430861","130.185.238.170","192.168.15.8","MQTT","70","1883","99","37665","Publish Ack (id=99)"
"294300","2672.556276532","192.168.15.8","130.185.238.170","MQTT","87","37665","100","1883","Publish Message (id=100) [devices-1]"
"294301","2672.635763972","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"294303","2672.715729997","130.185.238.170","192.168.15.8","MQTT","70","1883","100","37665","Publish Ack (id=100)"
"295887","2675.383982368","192.168.15.8","130.185.238.170","MQTT","87","37665","101","1883","Publish Message (id=101) [devices-1]"
"295888","2675.462343501","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"295890","2675.542156394","130.185.238.170","192.168.15.8","MQTT","70","1883","101","37665","Publish Ack (id=101)"
"295948","2679.377546459","192.168.15.8","130.185.238.170","MQTT","87","37665","102","1883","Publish Message (id=102) [devices-1]"
"296013","2679.458090168","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"296198","2679.538078844","130.185.238.170","192.168.15.8","MQTT","70","1883","102","37665","Publish Ack (id=102)"
"297001","2684.174128872","192.168.15.8","130.185.238.170","MQTT","87","37665","103","1883","Publish Message (id=103) [devices-1]"
"297002","2684.254544502","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"297004","2684.334271967","130.185.238.170","192.168.15.8","MQTT","70","1883","103","37665","Publish Ack (id=103)"
"297047","2690.112426495","192.168.15.8","130.185.238.170","MQTT","87","37665","104","1883","Publish Message (id=104) [devices-1]"
"297048","2690.190442264","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"297050","2690.270310423","130.185.238.170","192.168.15.8","MQTT","70","1883","104","37665","Publish Ack (id=104)"
"298553","2693.164507002","192.168.15.8","130.185.238.170","MQTT","87","37665","105","1883","Publish Message (id=105) [devices-1]"
"298554","2693.244163439","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"298556","2693.324038906","130.185.238.170","192.168.15.8","MQTT","70","1883","105","37665","Publish Ack (id=105)"
"299997","2696.152833459","192.168.15.8","130.185.238.170","MQTT","87","37665","106","1883","Publish Message (id=106) [devices-1]"
"299998","2696.231846754","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"300000","2696.311723786","130.185.238.170","192.168.15.8","MQTT","70","1883","106","37665","Publish Ack (id=106)"
"300011","2698.641175243","192.168.15.8","130.185.238.170","MQTT","87","37665","107","1883","Publish Message (id=107) [devices-1]"
"300014","2698.720068563","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"300016","2698.803027127","130.185.238.170","192.168.15.8","MQTT","70","1883","107","37665","Publish Ack (id=107)"
"300023","2700.279452237","192.168.15.8","130.185.238.170","MQTT","87","37665","108","1883","Publish Message (id=108) [devices-1]"
"300026","2700.359813804","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"300028","2700.439529680","130.185.238.170","192.168.15.8","MQTT","70","1883","108","37665","Publish Ack (id=108)"
"300086","2704.767245852","192.168.15.8","130.185.238.170","MQTT","87","37665","109","1883","Publish Message (id=109) [devices-1]"
"300087","2704.847905359","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"300089","2704.927835388","130.185.238.170","192.168.15.8","MQTT","70","1883","109","37665","Publish Ack (id=109)"
"300103","2706.954990320","192.168.15.8","130.185.238.170","MQTT","87","37665","110","1883","Publish Message (id=110) [devices-1]"
"300104","2707.035918265","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"300106","2707.115791991","130.185.238.170","192.168.15.8","MQTT","70","1883","110","37665","Publish Ack (id=110)"
"300209","2712.247572682","192.168.15.8","130.185.238.170","MQTT","87","37665","111","1883","Publish Message (id=111) [devices-1]"
"300211","2712.328086834","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"300213","2712.407821945","130.185.238.170","192.168.15.8","MQTT","70","1883","111","37665","Publish Ack (id=111)"
"300245","2717.645529980","192.168.15.8","130.185.238.170","MQTT","87","37665","112","1883","Publish Message (id=112) [devices-1]"
"300246","2717.723989194","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"300250","2717.803954384","130.185.238.170","192.168.15.8","MQTT","70","1883","112","37665","Publish Ack (id=112)"
"300285","2718.988536577","192.168.15.8","130.185.238.170","MQTT","87","37665","113","1883","Publish Message (id=113) [devices-1]"
"300286","2719.068029062","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"300288","2719.147736160","130.185.238.170","192.168.15.8","MQTT","70","1883","113","37665","Publish Ack (id=113)"
"300303","2721.636902107","192.168.15.8","130.185.238.170","MQTT","87","37665","114","1883","Publish Message (id=114) [devices-1]"
"300304","2721.716015241","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"300306","2721.795922370","130.185.238.170","192.168.15.8","MQTT","70","1883","114","37665","Publish Ack (id=114)"
"300327","2726.163404378","192.168.15.8","130.185.238.170","MQTT","87","37665","115","1883","Publish Message (id=115) [devices-1]"
"300328","2726.244158196","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"300329","2726.244191837","192.168.15.8","130.185.238.170","MQTT","68","37665","","1883","Ping Request"
"300330","2726.323957898","130.185.238.170","192.168.15.8","MQTT","70","1883","115","37665","Publish Ack (id=115)"
"300332","2726.443909953","130.185.238.170","192.168.15.8","MQTT","68","1883","","37665","Ping Response"
"300367","2732.016204984","192.168.15.8","130.185.238.170","MQTT","87","37665","116","1883","Publish Message (id=116) [devices-1]"
"300380","2732.096220688","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"301069","2732.175699533","130.185.238.170","192.168.15.8","MQTT","70","1883","116","37665","Publish Ack (id=116)"
"301158","2733.204769253","192.168.15.8","130.185.238.170","MQTT","87","37665","117","1883","Publish Message (id=117) [devices-1]"
"301159","2733.284053735","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"301168","2733.364012268","130.185.238.170","192.168.15.8","MQTT","70","1883","117","37665","Publish Ack (id=117)"
"301186","2736.047341181","192.168.15.8","130.185.238.170","MQTT","87","37665","118","1883","Publish Message (id=118) [devices-1]"
"301188","2736.127870079","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"301190","2736.207986343","130.185.238.170","192.168.15.8","MQTT","70","1883","118","37665","Publish Ack (id=118)"
"301240","2741.003359209","192.168.15.8","130.185.238.170","MQTT","87","37665","119","1883","Publish Message (id=119) [devices-1]"
"301244","2741.084137864","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"301253","2741.163993177","130.185.238.170","192.168.15.8","MQTT","70","1883","119","37665","Publish Ack (id=119)"
"302582","2747.040116575","192.168.15.8","130.185.238.170","MQTT","87","37665","120","1883","Publish Message (id=120) [devices-1]"
"302583","2747.121029594","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"302585","2747.199872680","130.185.238.170","192.168.15.8","MQTT","70","1883","120","37665","Publish Ack (id=120)"
"302637","2752.905979955","192.168.15.8","130.185.238.170","MQTT","87","37665","121","1883","Publish Message (id=121) [devices-1]"
"302639","2752.984128807","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"302641","2753.063865348","130.185.238.170","192.168.15.8","MQTT","70","1883","121","37665","Publish Ack (id=121)"
"302684","2757.531685402","192.168.15.8","130.185.238.170","MQTT","87","37665","122","1883","Publish Message (id=122) [devices-1]"
"302685","2757.612084839","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"302687","2757.692026017","130.185.238.170","192.168.15.8","MQTT","70","1883","122","37665","Publish Ack (id=122)"
"302696","2759.124625706","192.168.15.8","130.185.238.170","MQTT","87","37665","123","1883","Publish Message (id=123) [devices-1]"
"302697","2759.204108204","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"302699","2759.284018126","130.185.238.170","192.168.15.8","MQTT","70","1883","123","37665","Publish Ack (id=123)"
"302756","2763.022461898","192.168.15.8","130.185.238.170","MQTT","87","37665","124","1883","Publish Message (id=124) [devices-1]"
"302757","2763.104173553","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"302761","2763.186841278","130.185.238.170","192.168.15.8","MQTT","70","1883","124","37665","Publish Ack (id=124)"
"302768","2764.317318473","192.168.15.8","130.185.238.170","MQTT","87","37665","125","1883","Publish Message (id=125) [devices-1]"
"302769","2764.396198983","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"302779","2764.475895192","130.185.238.170","192.168.15.8","MQTT","70","1883","125","37665","Publish Ack (id=125)"
"302802","2766.822033988","192.168.15.8","130.185.238.170","MQTT","87","37665","126","1883","Publish Message (id=126) [devices-1]"
"302803","2766.900271109","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"302812","2766.980154244","130.185.238.170","192.168.15.8","MQTT","70","1883","126","37665","Publish Ack (id=126)"
"302841","2771.371903039","192.168.15.8","130.185.238.170","MQTT","87","37665","127","1883","Publish Message (id=127) [devices-1]"
"303345","2771.452236176","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"303627","2771.532169949","130.185.238.170","192.168.15.8","MQTT","70","1883","127","37665","Publish Ack (id=127)"
"303640","2772.564473243","192.168.15.8","130.185.238.170","MQTT","87","37665","128","1883","Publish Message (id=128) [devices-1]"
"303641","2772.644201364","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"303643","2772.724158312","130.185.238.170","192.168.15.8","MQTT","70","1883","128","37665","Publish Ack (id=128)"
"303812","2777.563451247","192.168.15.8","130.185.238.170","MQTT","87","37665","129","1883","Publish Message (id=129) [devices-1]"
"303813","2777.644294890","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"303815","2777.724204791","130.185.238.170","192.168.15.8","MQTT","70","1883","129","37665","Publish Ack (id=129)"
"309105","2783.427078855","192.168.15.8","130.185.238.170","MQTT","87","37665","130","1883","Publish Message (id=130) [devices-1]"
"309118","2783.506725400","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"309128","2783.586497949","130.185.238.170","192.168.15.8","MQTT","70","1883","130","37665","Publish Ack (id=130)"
"309319","2785.086671355","192.168.15.8","130.185.238.170","MQTT","87","37665","131","1883","Publish Message (id=131) [devices-1]"
"309344","2785.166597990","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"309360","2785.246537154","130.185.238.170","192.168.15.8","MQTT","70","1883","131","37665","Publish Ack (id=131)"
"309467","2786.248024751","192.168.15.8","130.185.238.170","MQTT","68","37665","","1883","Ping Request"
"309475","2786.326611239","130.185.238.170","192.168.15.8","MQTT","68","1883","","37665","Ping Response"
"309610","2789.869810223","192.168.15.8","130.185.238.170","MQTT","87","37665","132","1883","Publish Message (id=132) [devices-1]"
"309611","2789.950486158","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"309617","2790.030564372","130.185.238.170","192.168.15.8","MQTT","70","1883","132","37665","Publish Ack (id=132)"
"309737","2792.060782979","192.168.15.8","130.185.238.170","MQTT","87","37665","133","1883","Publish Message (id=133) [devices-1]"
"309739","2792.139190413","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"309756","2792.218664118","130.185.238.170","192.168.15.8","MQTT","70","1883","133","37665","Publish Ack (id=133)"
"309887","2797.927441446","192.168.15.8","130.185.238.170","MQTT","87","37665","134","1883","Publish Message (id=134) [devices-1]"
"309891","2798.006825371","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"309893","2798.086619547","130.185.238.170","192.168.15.8","MQTT","70","1883","134","37665","Publish Ack (id=134)"
"310133","2803.220325700","192.168.15.8","130.185.238.170","MQTT","87","37665","135","1883","Publish Message (id=135) [devices-1]"
"310134","2803.298810499","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"310136","2803.378620383","130.185.238.170","192.168.15.8","MQTT","70","1883","135","37665","Publish Ack (id=135)"
"310148","2804.625464642","192.168.15.8","130.185.238.170","MQTT","87","37665","136","1883","Publish Message (id=136) [devices-1]"
"310154","2804.706527551","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"310156","2804.786568849","130.185.238.170","192.168.15.8","MQTT","70","1883","136","37665","Publish Ack (id=136)"
"310168","2806.830707617","192.168.15.8","130.185.238.170","MQTT","87","37665","137","1883","Publish Message (id=137) [devices-1]"
"310183","2806.906652105","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"310185","2806.982562309","130.185.238.170","192.168.15.8","MQTT","70","1883","137","37665","Publish Ack (id=137)"
"310217","2812.346271973","192.168.15.8","130.185.238.170","MQTT","87","37665","138","1883","Publish Message (id=138) [devices-1]"
"310218","2812.422701756","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"310220","2812.498626304","130.185.238.170","192.168.15.8","MQTT","70","1883","138","37665","Publish Ack (id=138)"
"310340","2817.698711594","192.168.15.8","130.185.238.170","MQTT","87","37665","139","1883","Publish Message (id=139) [devices-1]"
"310341","2817.774841599","130.185.238.170","192.168.15.8","MQTT","85","1883","","37665","Publish Message [devices-1]"
"310344","2817.850593178","130.185.238.170","192.168.15.8","MQTT","70","1883","139","37665","Publish Ack (id=139)"
"310412","2821.104473812","192.168.15.8","130.185.238.170","MQTT","87","37665","140","1883","Publish Message (id=140) [devices-1]"
